sample_id,input_start_date,input_end_date,forecast_origin_date,target_date,lookback_days,forecast_horizon_days,window_stride_days,config_id,split
885,2022-08-28,2022-09-03,2022-09-03,2022-09-10,7,7,1,L7_H7_S1,test
886,2022-08-29,2022-09-04,2022-09-04,2022-09-11,7,7,1,L7_H7_S1,test
887,2022-08-30,2022-09-05,2022-09-05,2022-09-12,7,7,1,L7_H7_S1,test
888,2022-08-31,2022-09-06,2022-09-06,2022-09-13,7,7,1,L7_H7_S1,test
889,2022-09-01,2022-09-07,2022-09-07,2022-09-14,7,7,1,L7_H7_S1,test
890,2022-09-02,2022-09-08,2022-09-08,2022-09-15,7,7,1,L7_H7_S1,test
891,2022-09-03,2022-09-09,2022-09-09,2022-09-16,7,7,1,L7_H7_S1,test
892,2022-09-04,2022-09-10,2022-09-10,2022-09-17,7,7,1,L7_H7_S1,test
893,2022-09-05,2022-09-11,2022-09-11,2022-09-18,7,7,1,L7_H7_S1,test
894,2022-09-06,2022-09-12,2022-09-12,2022-09-19,7,7,1,L7_H7_S1,test
895,2022-09-07,2022-09-13,2022-09-13,2022-09-20,7,7,1,L7_H7_S1,test
896,2022-09-08,2022-09-14,2022-09-14,2022-09-21,7,7,1,L7_H7_S1,test
897,2022-09-09,2022-09-15,2022-09-15,2022-09-22,7,7,1,L7_H7_S1,test
898,2022-09-10,2022-09-16,2022-09-16,2022-09-23,7,7,1,L7_H7_S1,test
899,2022-09-11,2022-09-17,2022-09-17,2022-09-24,7,7,1,L7_H7_S1,test
900,2022-09-12,2022-09-18,2022-09-18,2022-09-25,7,7,1,L7_H7_S1,test
901,2022-09-13,2022-09-19,2022-09-19,2022-09-26,7,7,1,L7_H7_S1,test
902,2022-09-14,2022-09-20,2022-09-20,2022-09-27,7,7,1,L7_H7_S1,test
903,2022-09-15,2022-09-21,2022-09-21,2022-09-28,7,7,1,L7_H7_S1,test
904,2022-09-16,2022-09-22,2022-09-22,2022-09-29,7,7,1,L7_H7_S1,test
905,2022-09-17,2022-09-23,2022-09-23,2022-09-30,7,7,1,L7_H7_S1,test
906,2022-09-18,2022-09-24,2022-09-24,2022-10-01,7,7,1,L7_H7_S1,test
907,2022-09-19,2022-09-25,2022-09-25,2022-10-02,7,7,1,L7_H7_S1,test
908,2022-09-20,2022-09-26,2022-09-26,2022-10-03,7,7,1,L7_H7_S1,test
909,2022-09-21,2022-09-27,2022-09-27,2022-10-04,7,7,1,L7_H7_S1,test
910,2022-09-22,2022-09-28,2022-09-28,2022-10-05,7,7,1,L7_H7_S1,test
911,2022-09-23,2022-09-29,2022-09-29,2022-10-06,7,7,1,L7_H7_S1,test
912,2022-09-24,2022-09-30,2022-09-30,2022-10-07,7,7,1,L7_H7_S1,test
913,2022-09-25,2022-10-01,2022-10-01,2022-10-08,7,7,1,L7_H7_S1,test
914,2022-09-26,2022-10-02,2022-10-02,2022-10-09,7,7,1,L7_H7_S1,test
915,2022-09-27,2022-10-03,2022-10-03,2022-10-10,7,7,1,L7_H7_S1,test
916,2022-09-28,2022-10-04,2022-10-04,2022-10-11,7,7,1,L7_H7_S1,test
917,2022-09-29,2022-10-05,2022-10-05,2022-10-12,7,7,1,L7_H7_S1,test
918,2022-09-30,2022-10-06,2022-10-06,2022-10-13,7,7,1,L7_H7_S1,test
919,2022-10-01,2022-10-07,2022-10-07,2022-10-14,7,7,1,L7_H7_S1,test
920,2022-10-02,2022-10-08,2022-10-08,2022-10-15,7,7,1,L7_H7_S1,test
921,2022-10-03,2022-10-09,2022-10-09,2022-10-16,7,7,1,L7_H7_S1,test
922,2022-10-04,2022-10-10,2022-10-10,2022-10-17,7,7,1,L7_H7_S1,test
923,2022-10-05,2022-10-11,2022-10-11,2022-10-18,7,7,1,L7_H7_S1,test
924,2022-10-06,2022-10-12,2022-10-12,2022-10-19,7,7,1,L7_H7_S1,test
925,2022-10-07,2022-10-13,2022-10-13,2022-10-20,7,7,1,L7_H7_S1,test
926,2022-10-08,2022-10-14,2022-10-14,2022-10-21,7,7,1,L7_H7_S1,test
927,2022-10-09,2022-10-15,2022-10-15,2022-10-22,7,7,1,L7_H7_S1,test
928,2022-10-10,2022-10-16,2022-10-16,2022-10-23,7,7,1,L7_H7_S1,test
929,2022-10-11,2022-10-17,2022-10-17,2022-10-24,7,7,1,L7_H7_S1,test
930,2022-10-12,2022-10-18,2022-10-18,2022-10-25,7,7,1,L7_H7_S1,test
931,2022-10-13,2022-10-19,2022-10-19,2022-10-26,7,7,1,L7_H7_S1,test
932,2022-10-14,2022-10-20,2022-10-20,2022-10-27,7,7,1,L7_H7_S1,test
933,2022-10-15,2022-10-21,2022-10-21,2022-10-28,7,7,1,L7_H7_S1,test
934,2022-10-16,2022-10-22,2022-10-22,2022-10-29,7,7,1,L7_H7_S1,test
935,2022-10-17,2022-10-23,2022-10-23,2022-10-30,7,7,1,L7_H7_S1,test
936,2022-10-18,2022-10-24,2022-10-24,2022-10-31,7,7,1,L7_H7_S1,test
937,2022-10-19,2022-10-25,2022-10-25,2022-11-01,7,7,1,L7_H7_S1,test
938,2022-10-20,2022-10-26,2022-10-26,2022-11-02,7,7,1,L7_H7_S1,test
939,2022-10-21,2022-10-27,2022-10-27,2022-11-03,7,7,1,L7_H7_S1,test
940,2022-10-22,2022-10-28,2022-10-28,2022-11-04,7,7,1,L7_H7_S1,test
941,2022-10-23,2022-10-29,2022-10-29,2022-11-05,7,7,1,L7_H7_S1,test
942,2022-10-24,2022-10-30,2022-10-30,2022-11-06,7,7,1,L7_H7_S1,test
943,2022-10-25,2022-10-31,2022-10-31,2022-11-07,7,7,1,L7_H7_S1,test
944,2022-10-26,2022-11-01,2022-11-01,2022-11-08,7,7,1,L7_H7_S1,test
945,2022-10-27,2022-11-02,2022-11-02,2022-11-09,7,7,1,L7_H7_S1,test
946,2022-10-28,2022-11-03,2022-11-03,2022-11-10,7,7,1,L7_H7_S1,test
947,2022-10-29,2022-11-04,2022-11-04,2022-11-11,7,7,1,L7_H7_S1,test
948,2022-10-30,2022-11-05,2022-11-05,2022-11-12,7,7,1,L7_H7_S1,test
949,2022-10-31,2022-11-06,2022-11-06,2022-11-13,7,7,1,L7_H7_S1,test
950,2022-11-01,2022-11-07,2022-11-07,2022-11-14,7,7,1,L7_H7_S1,test
951,2022-11-02,2022-11-08,2022-11-08,2022-11-15,7,7,1,L7_H7_S1,test
952,2022-11-03,2022-11-09,2022-11-09,2022-11-16,7,7,1,L7_H7_S1,test
953,2022-11-04,2022-11-10,2022-11-10,2022-11-17,7,7,1,L7_H7_S1,test
954,2022-11-05,2022-11-11,2022-11-11,2022-11-18,7,7,1,L7_H7_S1,test
955,2022-11-06,2022-11-12,2022-11-12,2022-11-19,7,7,1,L7_H7_S1,test
956,2022-11-07,2022-11-13,2022-11-13,2022-11-20,7,7,1,L7_H7_S1,test
957,2022-11-08,2022-11-14,2022-11-14,2022-11-21,7,7,1,L7_H7_S1,test
958,2022-11-09,2022-11-15,2022-11-15,2022-11-22,7,7,1,L7_H7_S1,test
959,2022-11-10,2022-11-16,2022-11-16,2022-11-23,7,7,1,L7_H7_S1,test
960,2022-11-11,2022-11-17,2022-11-17,2022-11-24,7,7,1,L7_H7_S1,test
961,2022-11-12,2022-11-18,2022-11-18,2022-11-25,7,7,1,L7_H7_S1,test
962,2022-11-13,2022-11-19,2022-11-19,2022-11-26,7,7,1,L7_H7_S1,test
963,2022-11-14,2022-11-20,2022-11-20,2022-11-27,7,7,1,L7_H7_S1,test
964,2022-11-15,2022-11-21,2022-11-21,2022-11-28,7,7,1,L7_H7_S1,test
965,2022-11-16,2022-11-22,2022-11-22,2022-11-29,7,7,1,L7_H7_S1,test
966,2022-11-17,2022-11-23,2022-11-23,2022-11-30,7,7,1,L7_H7_S1,test
967,2022-11-18,2022-11-24,2022-11-24,2022-12-01,7,7,1,L7_H7_S1,test
968,2022-11-19,2022-11-25,2022-11-25,2022-12-02,7,7,1,L7_H7_S1,test
969,2022-11-20,2022-11-26,2022-11-26,2022-12-03,7,7,1,L7_H7_S1,test
970,2022-11-21,2022-11-27,2022-11-27,2022-12-04,7,7,1,L7_H7_S1,test
971,2022-11-22,2022-11-28,2022-11-28,2022-12-05,7,7,1,L7_H7_S1,test
972,2022-11-23,2022-11-29,2022-11-29,2022-12-06,7,7,1,L7_H7_S1,test
973,2022-11-24,2022-11-30,2022-11-30,2022-12-07,7,7,1,L7_H7_S1,test
974,2022-11-25,2022-12-01,2022-12-01,2022-12-08,7,7,1,L7_H7_S1,test
975,2022-11-26,2022-12-02,2022-12-02,2022-12-09,7,7,1,L7_H7_S1,test
976,2022-11-27,2022-12-03,2022-12-03,2022-12-10,7,7,1,L7_H7_S1,test
977,2022-11-28,2022-12-04,2022-12-04,2022-12-11,7,7,1,L7_H7_S1,test
978,2022-11-29,2022-12-05,2022-12-05,2022-12-12,7,7,1,L7_H7_S1,test
979,2022-11-30,2022-12-06,2022-12-06,2022-12-13,7,7,1,L7_H7_S1,test
980,2022-12-01,2022-12-07,2022-12-07,2022-12-14,7,7,1,L7_H7_S1,test
981,2022-12-02,2022-12-08,2022-12-08,2022-12-15,7,7,1,L7_H7_S1,test
982,2022-12-03,2022-12-09,2022-12-09,2022-12-16,7,7,1,L7_H7_S1,test
983,2022-12-04,2022-12-10,2022-12-10,2022-12-17,7,7,1,L7_H7_S1,test
984,2022-12-05,2022-12-11,2022-12-11,2022-12-18,7,7,1,L7_H7_S1,test
985,2022-12-06,2022-12-12,2022-12-12,2022-12-19,7,7,1,L7_H7_S1,test
986,2022-12-07,2022-12-13,2022-12-13,2022-12-20,7,7,1,L7_H7_S1,test
987,2022-12-08,2022-12-14,2022-12-14,2022-12-21,7,7,1,L7_H7_S1,test
988,2022-12-09,2022-12-15,2022-12-15,2022-12-22,7,7,1,L7_H7_S1,test
989,2022-12-10,2022-12-16,2022-12-16,2022-12-23,7,7,1,L7_H7_S1,test
990,2022-12-11,2022-12-17,2022-12-17,2022-12-24,7,7,1,L7_H7_S1,test
991,2022-12-12,2022-12-18,2022-12-18,2022-12-25,7,7,1,L7_H7_S1,test
992,2022-12-13,2022-12-19,2022-12-19,2022-12-26,7,7,1,L7_H7_S1,test
993,2022-12-14,2022-12-20,2022-12-20,2022-12-27,7,7,1,L7_H7_S1,test
994,2022-12-15,2022-12-21,2022-12-21,2022-12-28,7,7,1,L7_H7_S1,test
995,2022-12-16,2022-12-22,2022-12-22,2022-12-29,7,7,1,L7_H7_S1,test
996,2022-12-17,2022-12-23,2022-12-23,2022-12-30,7,7,1,L7_H7_S1,test
997,2022-12-18,2022-12-24,2022-12-24,2022-12-31,7,7,1,L7_H7_S1,test
998,2022-12-19,2022-12-25,2022-12-25,2023-01-01,7,7,1,L7_H7_S1,test
999,2022-12-20,2022-12-26,2022-12-26,2023-01-02,7,7,1,L7_H7_S1,test
1000,2022-12-21,2022-12-27,2022-12-27,2023-01-03,7,7,1,L7_H7_S1,test
1001,2022-12-22,2022-12-28,2022-12-28,2023-01-04,7,7,1,L7_H7_S1,test
1002,2022-12-23,2022-12-29,2022-12-29,2023-01-05,7,7,1,L7_H7_S1,test
1003,2022-12-24,2022-12-30,2022-12-30,2023-01-06,7,7,1,L7_H7_S1,test
1004,2022-12-25,2022-12-31,2022-12-31,2023-01-07,7,7,1,L7_H7_S1,test
1005,2022-12-26,2023-01-01,2023-01-01,2023-01-08,7,7,1,L7_H7_S1,test
1006,2022-12-27,2023-01-02,2023-01-02,2023-01-09,7,7,1,L7_H7_S1,test
1007,2022-12-28,2023-01-03,2023-01-03,2023-01-10,7,7,1,L7_H7_S1,test
1008,2022-12-29,2023-01-04,2023-01-04,2023-01-11,7,7,1,L7_H7_S1,test
1009,2022-12-30,2023-01-05,2023-01-05,2023-01-12,7,7,1,L7_H7_S1,test
1010,2022-12-31,2023-01-06,2023-01-06,2023-01-13,7,7,1,L7_H7_S1,test
1011,2023-01-01,2023-01-07,2023-01-07,2023-01-14,7,7,1,L7_H7_S1,test
1012,2023-01-02,2023-01-08,2023-01-08,2023-01-15,7,7,1,L7_H7_S1,test
1013,2023-01-03,2023-01-09,2023-01-09,2023-01-16,7,7,1,L7_H7_S1,test
1014,2023-01-04,2023-01-10,2023-01-10,2023-01-17,7,7,1,L7_H7_S1,test
1015,2023-01-05,2023-01-11,2023-01-11,2023-01-18,7,7,1,L7_H7_S1,test
1016,2023-01-06,2023-01-12,2023-01-12,2023-01-19,7,7,1,L7_H7_S1,test
1017,2023-01-07,2023-01-13,2023-01-13,2023-01-20,7,7,1,L7_H7_S1,test
1018,2023-01-08,2023-01-14,2023-01-14,2023-01-21,7,7,1,L7_H7_S1,test
1019,2023-01-09,2023-01-15,2023-01-15,2023-01-22,7,7,1,L7_H7_S1,test
1020,2023-01-10,2023-01-16,2023-01-16,2023-01-23,7,7,1,L7_H7_S1,test
1021,2023-01-11,2023-01-17,2023-01-17,2023-01-24,7,7,1,L7_H7_S1,test
1022,2023-01-12,2023-01-18,2023-01-18,2023-01-25,7,7,1,L7_H7_S1,test
1023,2023-01-13,2023-01-19,2023-01-19,2023-01-26,7,7,1,L7_H7_S1,test
1024,2023-01-14,2023-01-20,2023-01-20,2023-01-27,7,7,1,L7_H7_S1,test
1025,2023-01-15,2023-01-21,2023-01-21,2023-01-28,7,7,1,L7_H7_S1,test
1026,2023-01-16,2023-01-22,2023-01-22,2023-01-29,7,7,1,L7_H7_S1,test
1027,2023-01-17,2023-01-23,2023-01-23,2023-01-30,7,7,1,L7_H7_S1,test
1028,2023-01-18,2023-01-24,2023-01-24,2023-01-31,7,7,1,L7_H7_S1,test
1029,2023-01-19,2023-01-25,2023-01-25,2023-02-01,7,7,1,L7_H7_S1,test
1030,2023-01-20,2023-01-26,2023-01-26,2023-02-02,7,7,1,L7_H7_S1,test
1031,2023-01-21,2023-01-27,2023-01-27,2023-02-03,7,7,1,L7_H7_S1,test
1032,2023-01-22,2023-01-28,2023-01-28,2023-02-04,7,7,1,L7_H7_S1,test
1033,2023-01-23,2023-01-29,2023-01-29,2023-02-05,7,7,1,L7_H7_S1,test
1034,2023-01-24,2023-01-30,2023-01-30,2023-02-06,7,7,1,L7_H7_S1,test
1035,2023-01-25,2023-01-31,2023-01-31,2023-02-07,7,7,1,L7_H7_S1,test
1036,2023-01-26,2023-02-01,2023-02-01,2023-02-08,7,7,1,L7_H7_S1,test
1037,2023-01-27,2023-02-02,2023-02-02,2023-02-09,7,7,1,L7_H7_S1,test
1038,2023-01-28,2023-02-03,2023-02-03,2023-02-10,7,7,1,L7_H7_S1,test
1039,2023-01-29,2023-02-04,2023-02-04,2023-02-11,7,7,1,L7_H7_S1,test
1040,2023-01-30,2023-02-05,2023-02-05,2023-02-12,7,7,1,L7_H7_S1,test
1041,2023-01-31,2023-02-06,2023-02-06,2023-02-13,7,7,1,L7_H7_S1,test
1042,2023-02-01,2023-02-07,2023-02-07,2023-02-14,7,7,1,L7_H7_S1,test
1043,2023-02-02,2023-02-08,2023-02-08,2023-02-15,7,7,1,L7_H7_S1,test
1044,2023-02-03,2023-02-09,2023-02-09,2023-02-16,7,7,1,L7_H7_S1,test
1045,2023-02-04,2023-02-10,2023-02-10,2023-02-17,7,7,1,L7_H7_S1,test
1046,2023-02-05,2023-02-11,2023-02-11,2023-02-18,7,7,1,L7_H7_S1,test
1047,2023-02-06,2023-02-12,2023-02-12,2023-02-19,7,7,1,L7_H7_S1,test
1048,2023-02-07,2023-02-13,2023-02-13,2023-02-20,7,7,1,L7_H7_S1,test
1049,2023-02-08,2023-02-14,2023-02-14,2023-02-21,7,7,1,L7_H7_S1,test
1050,2023-02-09,2023-02-15,2023-02-15,2023-02-22,7,7,1,L7_H7_S1,test
1051,2023-02-10,2023-02-16,2023-02-16,2023-02-23,7,7,1,L7_H7_S1,test
1052,2023-02-11,2023-02-17,2023-02-17,2023-02-24,7,7,1,L7_H7_S1,test
1053,2023-02-12,2023-02-18,2023-02-18,2023-02-25,7,7,1,L7_H7_S1,test
